CustomerID,BeginDate,EndDate,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Gender,SeniorCitizen,Partner,Dependents,MultipleLines
1839-UMACK,2016-08-01,No,One year,No,Electronic check,25.05,949.85,,,,,,,,Male,0,No,No,Yes
1840-BIUOG,2018-06-01,No,One year,Yes,Electronic check,68.7,1416.2,DSL,No,Yes,No,Yes,Yes,No,Male,0,No,No,Yes
1841-YSJGV,2014-02-01,No,Two year,Yes,Credit card (automatic),109.95,7852.4,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Male,0,Yes,No,Yes
1842-EZJMK,2015-11-01,2020-01-01 00:00:00,Month-to-month,No,Electronic check,103.7,5071.05,Fiber optic,No,Yes,No,Yes,Yes,Yes,Male,0,Yes,Yes,Yes
1843-TLSGD,2019-01-01,No,Two year,No,Mailed check,20.85,272.35,,,,,,,,Female,0,Yes,Yes,No
1845-CSBRZ,2018-04-01,No,Month-to-month,No,Bank transfer (automatic),85.35,1961.6,Fiber optic,No,No,No,No,Yes,No,Female,1,Yes,Yes,Yes
1845-ZLLIG,2020-01-01,No,Month-to-month,Yes,Mailed check,50.15,50.15,DSL,No,Yes,No,No,No,No,Male,0,No,No,No
1846-XWOQN,2019-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,70.15,70.15,Fiber optic,No,No,No,No,No,No,Female,1,No,No,No
1848-LBZHY,2019-07-01,No,Month-to-month,Yes,Bank transfer (automatic),50.3,355.1,DSL,Yes,No,No,No,No,No,Female,0,Yes,No,No
1849-RJYIG,2019-06-01,No,Month-to-month,Yes,Electronic check,60.0,487.75,DSL,Yes,No,No,No,Yes,No,Female,0,No,No,No
1850-AKQEP,2019-06-01,No,Month-to-month,No,Mailed check,20.35,178.7,,,,,,,,Male,0,No,Yes,No
1852-QSWCD,2014-10-01,No,Two year,Yes,Mailed check,24.8,1514.85,,,,,,,,Male,0,Yes,Yes,Yes
1852-XEMDW,2018-04-01,No,Month-to-month,No,Mailed check,65.05,1427.55,DSL,Yes,Yes,Yes,No,No,No,Male,0,No,No,Yes
1853-ARAAQ,2017-12-01,No,Month-to-month,Yes,Credit card (automatic),50.35,1277.5,DSL,No,No,Yes,No,Yes,Yes,Female,0,No,No,
1853-UDXBW,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,70.0,70.0,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No
1855-AGAWH,2017-07-01,No,One year,Yes,Electronic check,93.8,2939.8,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,No,No
1855-CFULU,2019-10-01,No,Month-to-month,No,Mailed check,20.05,91.45,,,,,,,,Female,1,No,No,No
1862-QRWPE,2016-02-01,No,Two year,No,Bank transfer (automatic),20.65,1057.0,,,,,,,,Female,0,Yes,Yes,No
1862-SKORY,2016-08-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,39.3,1637.4,DSL,No,Yes,No,No,Yes,No,Female,1,Yes,No,
1866-DIOQZ,2014-03-01,No,One year,No,Bank transfer (automatic),66.8,4689.15,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,
1866-NXPSP,2017-02-01,No,One year,Yes,Mailed check,75.55,2680.15,DSL,Yes,Yes,Yes,Yes,No,Yes,Female,0,No,No,No
1866-OBPNR,2020-01-01,No,Month-to-month,No,Credit card (automatic),74.6,74.6,Fiber optic,No,Yes,No,No,No,No,Male,0,Yes,Yes,No
1866-RZZQS,2016-08-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,98.4,4187.75,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,No,No,Yes
1866-ZSLJM,2018-05-01,No,Month-to-month,No,Credit card (automatic),20.5,402.85,,,,,,,,Male,0,No,No,No
1867-BDVFH,2018-11-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,74.35,834.2,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes
1867-TJHTS,2015-04-01,No,Month-to-month,Yes,Bank transfer (automatic),79.8,4526.85,Fiber optic,Yes,No,No,No,No,No,Female,0,No,No,Yes
1871-MOWRM,2018-12-01,2019-12-01 00:00:00,Month-to-month,No,Bank transfer (automatic),80.85,866.45,Fiber optic,Yes,No,No,Yes,No,No,Male,0,Yes,No,No
1872-EBWSC,2017-09-01,No,One year,No,Mailed check,20.35,617.35,,,,,,,,Female,0,No,No,No
1875-QIVME,2019-11-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,104.4,242.8,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes
1877-HKBQX,2019-03-01,No,One year,Yes,Mailed check,54.6,617.85,DSL,Yes,No,No,Yes,No,No,Female,0,No,No,No
1891-FZYSA,2014-03-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,89.95,6143.15,Fiber optic,No,Yes,No,No,Yes,No,Male,1,Yes,No,Yes
1891-QRQSA,2014-10-01,No,Two year,Yes,Bank transfer (automatic),111.6,7099.0,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Male,1,Yes,Yes,Yes
1891-UAWWU,2018-04-01,2019-12-01 00:00:00,Month-to-month,No,Electronic check,90.8,1951.0,Fiber optic,No,No,Yes,No,Yes,No,Female,1,Yes,No,Yes
1894-IGFSG,2017-12-01,2019-10-01 00:00:00,Month-to-month,No,Electronic check,89.25,1907.85,Fiber optic,No,No,No,No,Yes,Yes,Female,0,No,No,No
1895-QTKDO,2020-01-01,No,Month-to-month,No,Credit card (automatic),43.95,43.95,DSL,No,No,No,No,No,No,Female,0,No,No,No
1897-OKVMW,2014-10-01,No,Two year,Yes,Mailed check,90.6,5817.45,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes
1897-RCFUM,2016-11-01,No,One year,Yes,Mailed check,24.2,914.6,,,,,,,,Female,0,Yes,Yes,Yes
1898-JSNDC,2016-11-01,No,One year,Yes,Credit card (automatic),58.6,2224.5,DSL,No,Yes,No,No,Yes,No,Female,0,No,No,No
1899-VXWXM,2015-12-01,2019-12-01 00:00:00,One year,Yes,Credit card (automatic),106.1,5082.8,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,No,No,Yes
1902-XBTFB,2017-12-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,89.4,2001.5,Fiber optic,No,Yes,Yes,No,Yes,No,Male,0,No,Yes,No
1904-WAJAA,2018-02-01,No,Two year,No,Electronic check,64.35,1558.65,DSL,Yes,Yes,Yes,No,No,No,Female,0,Yes,Yes,Yes
1905-OEILC,2020-01-01,No,Month-to-month,No,Mailed check,19.5,19.5,,,,,,,,Female,0,No,No,No
1907-UBQFC,2018-12-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,72.85,688.65,Fiber optic,No,Yes,No,No,No,No,Male,1,No,No,No
1907-YLNYW,2019-06-01,No,Month-to-month,Yes,Electronic check,66.7,579.0,DSL,Yes,No,Yes,No,No,Yes,Male,0,No,No,No
1910-FMXJM,2017-02-01,No,Month-to-month,No,Electronic check,80.4,2937.65,Fiber optic,No,No,No,No,No,Yes,Female,0,Yes,No,No
1915-IOFGU,2019-11-01,2019-12-01 00:00:00,Month-to-month,No,Electronic check,70.5,70.5,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No
1915-OAKWD,2018-10-01,No,One year,Yes,Bank transfer (automatic),19.3,360.35,,,,,,,,Female,0,No,Yes,No
1918-ZBFQJ,2018-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,79.25,1111.65,Fiber optic,No,Yes,Yes,No,No,No,Female,0,No,No,No
1919-RTPQD,2019-07-01,No,Month-to-month,No,Electronic check,44.75,333.65,DSL,No,No,No,No,No,No,Male,0,Yes,Yes,No
1921-KYSAY,2016-09-01,No,One year,Yes,Electronic check,68.6,2877.05,DSL,No,No,Yes,Yes,No,Yes,Female,0,No,No,Yes
1925-GMVBW,2019-09-01,No,Month-to-month,No,Credit card (automatic),20.55,96.1,,,,,,,,Female,0,No,No,No
1925-LFCZZ,2015-07-01,No,One year,Yes,Bank transfer (automatic),50.05,2743.45,DSL,No,No,Yes,No,Yes,Yes,Male,1,No,No,
1925-TIBLE,2019-03-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,86.5,582.5,Fiber optic,No,No,No,No,Yes,No,Female,0,Yes,No,Yes
1926-QUZNN,2014-02-01,No,Two year,Yes,Bank transfer (automatic),25.25,1841.2,,,,,,,,Female,0,Yes,No,Yes
1927-QEWMY,2014-02-01,No,Two year,No,Credit card (automatic),20.5,1502.25,,,,,,,,Female,0,Yes,No,No
1928-BXYIV,2020-01-01,No,Month-to-month,No,Electronic check,61.15,61.15,DSL,Yes,Yes,No,No,No,No,Male,0,No,No,Yes
1929-ZCBHE,2016-03-01,No,One year,No,Electronic check,40.3,1794.8,DSL,Yes,No,Yes,Yes,No,No,Male,0,Yes,Yes,
1930-BZLHI,2018-05-01,No,One year,Yes,Mailed check,20.35,422.7,,,,,,,,Male,0,No,No,No
1930-QPBVZ,2014-06-01,No,Two year,No,Bank transfer (automatic),95.1,6683.4,Fiber optic,Yes,Yes,No,Yes,No,Yes,Male,0,Yes,Yes,No
1930-WNXSB,2015-04-01,No,Month-to-month,Yes,Electronic check,92.85,5305.05,Fiber optic,No,Yes,No,No,Yes,Yes,Male,0,Yes,Yes,No
1932-UEDCX,2017-05-01,No,Month-to-month,Yes,Bank transfer (automatic),100.6,3270.25,Fiber optic,No,Yes,No,No,Yes,Yes,Male,1,Yes,No,Yes
1934-MKPXS,2017-05-01,No,One year,No,Credit card (automatic),20.1,620.55,,,,,,,,Male,0,Yes,Yes,No
1934-SJVJK,2019-12-01,2020-01-01 00:00:00,Month-to-month,No,Mailed check,20.15,20.15,,,,,,,,Male,0,No,No,No
1935-IMVBB,2015-06-01,No,Month-to-month,No,Mailed check,89.7,4952.95,Fiber optic,No,No,No,No,Yes,Yes,Male,0,Yes,No,No
1936-CZAKF,2016-01-01,No,Two year,No,Credit card (automatic),49.65,2409.9,DSL,No,Yes,No,No,Yes,Yes,Male,0,Yes,No,
1936-UAFEH,2014-06-01,No,Two year,No,Credit card (automatic),110.25,7279.35,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Female,0,No,No,Yes
1937-OTUKY,2014-02-01,No,Two year,Yes,Bank transfer (automatic),98.2,7015.9,Fiber optic,Yes,No,Yes,Yes,Yes,No,Female,0,Yes,No,Yes
1941-HOSAM,2020-01-01,No,Month-to-month,Yes,Electronic check,90.1,90.1,Fiber optic,No,No,No,No,Yes,Yes,Male,0,Yes,Yes,No
1942-OQFRW,2020-01-01,No,Month-to-month,No,Electronic check,44.0,44.0,DSL,No,No,No,No,No,No,Male,0,No,No,No
1945-XISKS,2014-07-01,No,Two year,No,Mailed check,19.65,1335.2,,,,,,,,Female,0,Yes,No,No
1950-KSVVJ,2016-05-01,No,One year,No,Mailed check,113.3,5032.25,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes
1951-IEYXM,2014-02-01,No,Two year,Yes,Credit card (automatic),90.6,6441.85,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes
1952-DVVSW,2019-04-01,No,One year,No,Mailed check,20.1,184.4,,,,,,,,Female,0,Yes,No,No
1955-IBMMB,2015-03-01,No,Two year,Yes,Bank transfer (automatic),20.2,1192.3,,,,,,,,Male,0,No,No,No
1956-YIFGE,2018-04-01,No,One year,Yes,Mailed check,100.05,2090.25,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,Yes,No
1958-RNRKS,2017-08-01,No,Month-to-month,No,Electronic check,49.9,1441.95,DSL,No,No,No,No,No,No,Male,0,Yes,No,Yes
1960-UOTYM,2015-10-01,No,Two year,No,Electronic check,79.2,4016.3,DSL,Yes,Yes,Yes,No,Yes,Yes,Male,0,Yes,Yes,No
1960-UYCNN,2019-04-01,No,Month-to-month,Yes,Electronic check,95.25,1021.55,Fiber optic,No,Yes,Yes,No,No,Yes,Male,0,No,No,Yes
1963-SVUCV,2019-12-01,2020-01-01 00:00:00,Month-to-month,No,Electronic check,45.3,45.3,DSL,No,No,No,No,No,No,Male,0,No,No,No
1963-VAUKV,2019-11-01,2019-12-01 00:00:00,Month-to-month,No,Mailed check,20.4,20.4,,,,,,,,Female,0,No,No,No
1964-SVLEA,2018-06-01,No,One year,Yes,Mailed check,19.7,415.9,,,,,,,,Male,0,No,No,No
1965-AKTSX,2018-11-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,78.95,1101.85,Fiber optic,No,Yes,No,No,No,No,Female,1,No,No,Yes
1965-DDBWU,2018-08-01,2019-12-01 00:00:00,Month-to-month,Yes,Credit card (automatic),89.05,1448.6,Fiber optic,No,No,No,Yes,No,Yes,Male,0,No,No,Yes
1970-KKFWL,2017-03-01,No,Two year,No,Bank transfer (automatic),23.3,797.1,,,,,,,,Female,0,No,No,Yes
1971-DTCZB,2014-02-01,No,Two year,Yes,Bank transfer (automatic),90.95,6468.6,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes
1972-XMUWV,2014-09-01,No,Two year,Yes,Credit card (automatic),59.8,3808.2,DSL,No,No,No,Yes,Yes,No,Female,0,Yes,No,No
1976-AZZPJ,2019-07-01,No,Month-to-month,No,Mailed check,34.2,256.6,DSL,Yes,Yes,No,No,No,No,Male,0,Yes,No,
1976-CFOCS,2019-12-01,2020-01-01 00:00:00,Month-to-month,No,Electronic check,46.0,46.0,DSL,No,No,No,No,No,No,Female,1,Yes,No,No
1977-STDKI,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,73.0,73.0,Fiber optic,No,Yes,No,No,No,No,Female,1,No,No,No
1980-KXVPM,2019-09-01,2019-12-01 00:00:00,Month-to-month,Yes,Credit card (automatic),75.05,256.25,Fiber optic,No,No,No,No,No,No,Female,1,No,No,Yes
1981-INRFU,2019-10-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,79.75,164.5,Fiber optic,No,No,No,No,Yes,No,Female,0,No,No,No
1982-FEBTD,2018-03-01,No,Two year,Yes,Credit card (automatic),25.6,514.75,,,,,,,,Female,0,Yes,Yes,Yes
1984-FCOWB,2014-02-01,2019-12-01 00:00:00,One year,Yes,Electronic check,109.5,7674.55,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes
1984-GPTEH,2017-09-01,No,Month-to-month,No,Electronic check,25.15,702.0,,,,,,,,Female,0,No,No,Yes
1985-MBRYP,2016-07-01,No,Two year,Yes,Bank transfer (automatic),19.65,779.25,,,,,,,,Female,0,No,No,No
1986-PHGZF,2018-08-01,No,Month-to-month,Yes,Credit card (automatic),58.4,964.9,DSL,Yes,Yes,No,No,No,No,Male,1,No,No,Yes
1987-AUELQ,2014-03-01,No,Two year,No,Credit card (automatic),25.05,1873.7,,,,,,,,Female,0,Yes,No,Yes
1989-PRJHP,2017-08-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,75.5,1893.95,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,Yes
1991-VOPLL,2019-05-01,No,Month-to-month,No,Mailed check,19.05,157.65,,,,,,,,Female,0,No,No,No
1996-DBMUS,2016-02-01,No,Month-to-month,Yes,Bank transfer (automatic),70.65,3545.05,Fiber optic,No,No,No,No,No,No,Female,1,Yes,No,No
1998-VHJHK,2017-11-01,No,One year,No,Mailed check,19.15,501.35,,,,,,,,Female,0,No,No,No
2000-DHJUY,2014-04-01,No,Two year,Yes,Bank transfer (automatic),92.2,6474.45,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,1,Yes,No,Yes
2000-MPKCA,2015-04-01,No,One year,Yes,Electronic check,107.75,6332.75,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Female,0,No,No,Yes
2001-EWBQU,2015-02-01,No,Two year,No,Electronic check,104.7,6333.8,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,No,No,Yes
2001-MCUUW,2016-04-01,No,Two year,No,Electronic check,108.65,4903.2,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,0,No,No,Yes
2002-MZHWP,2019-12-01,2020-01-01 00:00:00,Month-to-month,No,Mailed check,20.5,20.5,,,,,,,,Female,0,No,No,No
2003-CKLOR,2014-05-01,2019-11-01 00:00:00,Month-to-month,No,Electronic check,99.5,6710.5,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,No,No,No
2004-OCQXK,2019-11-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,81.95,81.95,Fiber optic,No,No,No,No,No,Yes,Female,0,No,No,No
2005-DWQZJ,2019-06-01,No,Two year,No,Mailed check,19.05,201.7,,,,,,,,Female,0,Yes,Yes,No
2007-QVGAW,2014-06-01,No,Two year,Yes,Bank transfer (automatic),19.35,1292.65,,,,,,,,Female,0,Yes,Yes,No
2011-TRQYE,2018-05-01,2019-11-01 00:00:00,Month-to-month,Yes,Credit card (automatic),33.5,600.0,DSL,No,Yes,Yes,No,No,No,Male,0,No,No,
2012-NWRPA,2018-12-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,99.55,1131.2,Fiber optic,No,No,Yes,No,Yes,Yes,Female,1,Yes,No,Yes
2013-SGDXK,2019-12-01,2020-01-01 00:00:00,Month-to-month,No,Electronic check,84.3,84.3,Fiber optic,No,Yes,No,No,Yes,No,Female,0,No,No,No
2014-MKGMH,2016-04-01,No,One year,Yes,Electronic check,101.1,4674.4,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,No,No,Yes
2017-CCBLH,2019-06-01,No,Two year,No,Mailed check,20.0,141.6,,,,,,,,Female,0,No,No,No
2018-PZKMU,2019-05-01,No,Month-to-month,No,Electronic check,103.1,970.45,Fiber optic,No,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,No
2018-QKYGT,2020-01-01,No,Month-to-month,Yes,Electronic check,81.05,81.05,Fiber optic,No,No,No,No,No,Yes,Male,0,Yes,Yes,No
2019-HDCZY,2014-11-01,No,Two year,No,Electronic check,102.6,6296.75,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,No,Yes
2023-VQFDL,2018-08-01,No,Month-to-month,No,Electronic check,19.0,348.8,,,,,,,,Male,0,No,No,No
2024-BASKD,2019-10-01,2019-11-01 00:00:00,Month-to-month,Yes,Mailed check,74.6,74.6,Fiber optic,No,No,Yes,No,No,No,Female,0,No,No,No
2025-JKFWI,2018-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Mailed check,99.0,1301.7,Fiber optic,No,No,No,Yes,Yes,Yes,Male,0,No,No,Yes
2026-TGDHM,2019-04-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,79.3,523.15,Fiber optic,No,No,No,No,No,Yes,Female,0,No,No,No
2027-CWDNU,2018-08-01,No,Month-to-month,Yes,Electronic check,85.6,1601.5,Fiber optic,No,No,No,Yes,No,Yes,Male,0,Yes,Yes,No
2027-DNKIV,2017-01-01,No,One year,Yes,Mailed check,58.75,2203.1,DSL,Yes,No,Yes,Yes,No,No,Male,0,Yes,Yes,No
2027-FECZV,2018-10-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,106.7,1253.9,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,No,No,Yes
2027-OAQQC,2016-04-01,2019-11-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),49.05,2076.2,DSL,No,No,Yes,No,Yes,Yes,Female,0,No,No,
2027-WKXMW,2014-11-01,No,Month-to-month,Yes,Electronic check,108.75,6871.7,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes
2030-BTZRO,2019-08-01,No,Two year,Yes,Credit card (automatic),20.4,107.6,,,,,,,,Male,0,Yes,Yes,No
2034-CGRHZ,2017-11-01,2019-11-01 00:00:00,Month-to-month,Yes,Credit card (automatic),102.95,2496.7,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,1,No,No,Yes
2034-GDRCN,2019-11-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,90.4,168.2,Fiber optic,No,No,No,No,Yes,Yes,Female,0,No,No,No
2037-SGXHH,2016-11-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,94.65,3624.3,Fiber optic,No,Yes,Yes,No,Yes,No,Male,0,Yes,Yes,Yes
2037-XJFUP,2017-04-01,2020-01-01 00:00:00,One year,Yes,Electronic check,95.8,3036.75,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,No,No
2038-LLMLM,2016-02-01,No,Month-to-month,Yes,Electronic check,103.85,4946.05,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,No,No,Yes
2038-OEQZH,2019-10-01,No,Month-to-month,No,Electronic check,86.05,308.1,Fiber optic,No,No,Yes,No,No,Yes,Male,0,No,No,No
2038-YSEZE,2017-09-01,No,Month-to-month,No,Mailed check,67.45,1801.1,DSL,Yes,Yes,No,Yes,No,No,Female,0,No,No,Yes
2039-JONDJ,2017-11-01,No,One year,No,Bank transfer (automatic),55.45,1477.65,DSL,Yes,Yes,No,No,No,No,Male,0,No,No,No
2040-LDIWQ,2014-09-01,No,Two year,Yes,Bank transfer (automatic),84.2,5324.5,DSL,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes
2040-OBMLJ,2017-07-01,No,One year,No,Credit card (automatic),81.7,2548.65,Fiber optic,No,No,No,Yes,No,No,Male,0,No,No,Yes
2040-VZIKE,2016-01-01,No,Month-to-month,Yes,Mailed check,100.85,4847.35,Fiber optic,Yes,No,No,No,Yes,Yes,Female,0,Yes,No,Yes
2040-XBAVJ,2014-02-01,No,Two year,No,Bank transfer (automatic),114.45,8100.55,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes
2041-JIJCI,2019-09-01,No,Month-to-month,Yes,Electronic check,64.0,370.25,DSL,No,Yes,No,No,No,Yes,Female,0,No,No,Yes
2043-WVTQJ,2020-01-01,No,Month-to-month,No,Mailed check,55.7,55.7,DSL,Yes,No,Yes,No,No,No,Male,0,Yes,No,No
2045-BMBTJ,2017-05-01,No,Month-to-month,Yes,Bank transfer (automatic),59.45,1884.65,DSL,Yes,Yes,Yes,No,Yes,Yes,Female,1,No,No,
2049-BAFNW,2020-01-01,No,Month-to-month,No,Mailed check,35.9,35.9,DSL,No,No,Yes,Yes,No,No,Female,0,No,No,
2050-ONYDQ,2014-09-01,No,Two year,No,Credit card (automatic),26.0,1654.85,,,,,,,,Female,0,Yes,Yes,Yes
2054-PJOCK,2015-02-01,No,One year,No,Credit card (automatic),80.55,4847.05,DSL,No,No,Yes,Yes,Yes,Yes,Female,0,No,No,Yes
2055-BFOCC,2014-11-01,No,One year,Yes,Bank transfer (automatic),84.0,5329.55,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,No,No
2055-PDADH,2019-09-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,70.4,204.7,Fiber optic,No,No,No,No,No,No,Female,1,No,No,No
2055-SIFSS,2015-07-01,No,Month-to-month,No,Bank transfer (automatic),51.65,2838.55,DSL,No,No,No,No,No,No,Female,1,Yes,No,Yes
2056-EVGZL,2014-06-01,No,One year,No,Credit card (automatic),105.75,7322.5,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,No
2057-BOYKM,2014-02-01,No,Two year,Yes,Bank transfer (automatic),96.6,6827.5,Fiber optic,Yes,Yes,Yes,Yes,No,No,Female,1,Yes,No,Yes
2057-ZBLPD,2018-02-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,86.5,1808.7,Fiber optic,No,No,No,No,No,Yes,Female,0,Yes,No,Yes
2058-DCJBE,2019-06-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,69.75,324.6,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No
2061-VVFST,2017-01-01,No,Month-to-month,No,Bank transfer (automatic),19.5,805.2,,,,,,,,Female,0,Yes,No,No
2065-MMKGR,2017-09-01,No,One year,Yes,Credit card (automatic),71.0,2080.1,DSL,No,No,No,No,Yes,Yes,Female,0,No,No,Yes
2067-QYTCF,2014-10-01,No,Month-to-month,Yes,Electronic check,111.15,6953.4,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes
2068-WWXQZ,2016-04-01,No,Two year,No,Bank transfer (automatic),20.05,902.0,,,,,,,,Male,0,No,No,No
2070-FNEXE,2019-06-01,2020-01-01 00:00:00,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Fiber optic,Yes,No,No,No,No,No,Female,1,No,No,No
2070-XYMFH,2018-03-01,No,Month-to-month,Yes,Mailed check,79.35,1835.3,Fiber optic,No,No,Yes,No,No,No,Female,1,No,No,Yes
2072-ZVJJX,2014-06-01,No,Two year,No,Bank transfer (automatic),25.25,1728.2,,,,,,,,Male,0,Yes,No,Yes
2073-QBVBI,2016-09-01,No,One year,No,Mailed check,35.45,1391.65,DSL,No,Yes,No,Yes,No,No,Female,0,Yes,No,
2074-GKOWZ,2019-09-01,2019-11-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),89.55,185.55,Fiber optic,No,No,No,No,Yes,Yes,Male,0,Yes,Yes,No
2074-GUHPQ,2018-09-01,No,Month-to-month,Yes,Credit card (automatic),92.7,1556.85,Fiber optic,No,Yes,Yes,Yes,No,No,Female,0,No,Yes,Yes
2075-PUEPR,2015-07-01,No,Two year,No,Bank transfer (automatic),19.35,1153.25,,,,,,,,Male,0,Yes,Yes,No
2075-RMJIK,2019-09-01,No,Month-to-month,Yes,Mailed check,49.4,232.55,DSL,Yes,No,No,No,No,No,Female,0,Yes,Yes,No
2077-DDHJK,2014-06-01,No,Two year,No,Credit card (automatic),70.9,4911.35,DSL,Yes,Yes,Yes,Yes,No,No,Female,0,Yes,No,Yes
2077-MPJQO,2019-07-01,No,Month-to-month,Yes,Electronic check,75.4,533.05,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,Yes
2079-FBMZK,2019-05-01,2019-11-01 00:00:00,Month-to-month,Yes,Mailed check,69.25,418.4,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No
2080-CAZNM,2016-09-01,No,Month-to-month,Yes,Electronic check,104.4,4133.95,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,1,No,No,Yes
2080-GKCWQ,2019-12-01,No,Month-to-month,No,Electronic check,74.95,151.75,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,No
2080-SRCDE,2020-01-01,No,Month-to-month,No,Mailed check,25.4,25.4,,,,,,,,Female,0,No,Yes,Yes
2081-KJSQF,2020-01-01,No,Month-to-month,Yes,Mailed check,20.25,20.25,,,,,,,,Male,0,No,No,No
2081-VEYEH,2019-11-01,No,Month-to-month,Yes,Electronic check,107.95,318.6,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,0,No,No,No
2082-CEFLT,2019-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,45.6,45.6,DSL,No,No,No,No,No,No,Male,0,No,No,No
2082-OJVTK,2017-07-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,89.2,2698.35,Fiber optic,No,No,Yes,No,No,Yes,Male,0,Yes,Yes,Yes
2085-BOJKI,2018-09-01,No,One year,Yes,Bank transfer (automatic),96.65,1588.25,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,No,No
2085-JVGAD,2017-01-01,No,Month-to-month,No,Bank transfer (automatic),20.35,697.65,,,,,,,,Male,0,Yes,No,No
